"observation_id","person_id","partner_group","site_id","site_name","lat","lon","state","species_id","common_name","func_type","individual_id","phenophase_id","day_of_year","phenophase_status","intensity_category_id","intensity_value","obsdate","yr","php"
37805396,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,211,0,58,NA,2024-07-29,2024,"ripe fruit"
37847077,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,218,0,58,NA,2024-08-05,2024,"ripe fruit"
44735913,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,224,0,58,NA,2024-08-11,2024,"ripe fruit"
44736148,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,231,0,58,NA,2024-08-18,2024,"ripe fruit"
38049005,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,239,0,58,NA,2024-08-26,2024,"ripe fruit"
38221647,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,246,0,58,NA,2024-09-02,2024,"ripe fruit"
44647099,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,253,0,58,NA,2024-09-09,2024,"ripe fruit"
44647317,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,260,0,58,NA,2024-09-16,2024,"ripe fruit"
38310199,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,267,0,58,NA,2024-09-23,2024,"ripe fruit"
38494984,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,274,0,58,NA,2024-09-30,2024,"ripe fruit"
44647499,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,280,0,58,NA,2024-10-06,2024,"ripe fruit"
44647698,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,287,0,58,NA,2024-10-13,2024,"ripe fruit"
38499972,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,295,0,58,NA,2024-10-21,2024,"ripe fruit"
44616408,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,301,0,58,NA,2024-10-27,2024,"ripe fruit"
44736332,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,309,0,58,NA,2024-11-04,2024,"ripe fruit"
44736532,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,316,0,58,NA,2024-11-11,2024,"ripe fruit"
44833363,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,323,0,58,NA,2024-11-18,2024,"ripe fruit"
44833676,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,330,0,58,NA,2024-11-25,2024,"ripe fruit"
44831997,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,337,0,58,NA,2024-12-02,2024,"ripe fruit"
44832197,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,344,0,58,NA,2024-12-09,2024,"ripe fruit"
44838152,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,351,0,58,NA,2024-12-16,2024,"ripe fruit"
44893677,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,358,0,58,NA,2024-12-23,2024,"ripe fruit"
44912302,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,390,365,0,58,NA,2024-12-30,2024,"ripe fruit"
35696543,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,2,0,49,NA,2024-01-02,2024,"flower"
35696772,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,8,0,49,NA,2024-01-08,2024,"flower"
35745690,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,15,0,49,NA,2024-01-15,2024,"flower"
35888689,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,22,0,49,NA,2024-01-22,2024,"flower"
35940293,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,29,0,49,NA,2024-01-29,2024,"flower"
35940506,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,36,0,49,NA,2024-02-05,2024,"flower"
35935098,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,43,0,49,NA,2024-02-12,2024,"flower"
36264199,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,50,0,49,NA,2024-02-19,2024,"flower"
36380615,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,57,0,49,NA,2024-02-26,2024,"flower"
36380819,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,64,0,49,NA,2024-03-04,2024,"flower"
36264399,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,71,0,49,NA,2024-03-11,2024,"flower"
36903862,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,78,0,49,NA,2024-03-18,2024,"flower"
36381023,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,85,0,49,NA,2024-03-25,2024,"flower"
37609071,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,92,0,49,NA,2024-04-01,2024,"flower"
37493618,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,99,0,49,NA,2024-04-08,2024,"flower"
36904066,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,106,0,49,NA,2024-04-15,2024,"flower"
37609259,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,113,0,49,NA,2024-04-22,2024,"flower"
37493824,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,120,0,49,NA,2024-04-29,2024,"flower"
36991617,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,127,0,49,NA,2024-05-06,2024,"flower"
36991839,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,134,0,49,NA,2024-05-13,2024,"flower"
37609470,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,141,0,49,NA,2024-05-20,2024,"flower"
37609675,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,148,0,49,NA,2024-05-27,2024,"flower"
37275219,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,155,0,49,NA,2024-06-03,2024,"flower"
37383976,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,162,0,49,NA,2024-06-10,2024,"flower"
37609871,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,169,0,49,NA,2024-06-17,2024,"flower"
37610083,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,176,0,49,NA,2024-06-24,2024,"flower"
37773664,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,183,0,49,NA,2024-07-01,2024,"flower"
37555439,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,191,0,49,NA,2024-07-09,2024,"flower"
37645188,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,197,0,49,NA,2024-07-15,2024,"flower"
37783136,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,204,0,49,NA,2024-07-22,2024,"flower"
37805393,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,211,0,49,NA,2024-07-29,2024,"flower"
37847074,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,218,0,49,NA,2024-08-05,2024,"flower"
44735910,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,224,0,49,NA,2024-08-11,2024,"flower"
44736145,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,231,0,49,NA,2024-08-18,2024,"flower"
38049002,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,239,0,49,NA,2024-08-26,2024,"flower"
38221644,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,246,0,49,NA,2024-09-02,2024,"flower"
44647096,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,253,0,49,NA,2024-09-09,2024,"flower"
44647314,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,260,0,49,NA,2024-09-16,2024,"flower"
38310196,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,267,0,49,NA,2024-09-23,2024,"flower"
38494981,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,274,0,49,NA,2024-09-30,2024,"flower"
44647496,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,280,0,49,NA,2024-10-06,2024,"flower"
44647695,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,287,0,49,NA,2024-10-13,2024,"flower"
38499969,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,295,0,49,NA,2024-10-21,2024,"flower"
44616405,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,301,0,49,NA,2024-10-27,2024,"flower"
44736329,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,309,0,49,NA,2024-11-04,2024,"flower"
44736529,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,316,0,49,NA,2024-11-11,2024,"flower"
44833360,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,323,0,49,NA,2024-11-18,2024,"flower"
44833673,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,330,0,49,NA,2024-11-25,2024,"flower"
44831994,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,337,0,49,NA,2024-12-02,2024,"flower"
44832194,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,344,0,49,NA,2024-12-09,2024,"flower"
44838149,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,351,0,49,NA,2024-12-16,2024,"flower"
44893674,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,358,0,49,NA,2024-12-23,2024,"flower"
44912299,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,500,365,0,49,NA,2024-12-30,2024,"flower"
35696544,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,2,0,50,NA,2024-01-02,2024,"open flower"
35696773,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,8,0,50,NA,2024-01-08,2024,"open flower"
35745691,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,15,0,50,NA,2024-01-15,2024,"open flower"
35888690,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,22,0,50,NA,2024-01-22,2024,"open flower"
35940294,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,29,0,50,NA,2024-01-29,2024,"open flower"
35940507,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,36,0,50,NA,2024-02-05,2024,"open flower"
35935099,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,43,0,50,NA,2024-02-12,2024,"open flower"
36264200,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,50,0,50,NA,2024-02-19,2024,"open flower"
36380616,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,57,0,50,NA,2024-02-26,2024,"open flower"
36380820,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,64,0,50,NA,2024-03-04,2024,"open flower"
36264400,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,71,0,50,NA,2024-03-11,2024,"open flower"
36903863,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,78,0,50,NA,2024-03-18,2024,"open flower"
36381024,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,85,0,50,NA,2024-03-25,2024,"open flower"
37609072,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,92,0,50,NA,2024-04-01,2024,"open flower"
37493619,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,99,0,50,NA,2024-04-08,2024,"open flower"
36904067,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,106,0,50,NA,2024-04-15,2024,"open flower"
37609260,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,113,0,50,NA,2024-04-22,2024,"open flower"
37493825,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,120,0,50,NA,2024-04-29,2024,"open flower"
36991618,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,127,0,50,NA,2024-05-06,2024,"open flower"
36991840,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,134,0,50,NA,2024-05-13,2024,"open flower"
37609471,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,141,0,50,NA,2024-05-20,2024,"open flower"
37609676,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,148,0,50,NA,2024-05-27,2024,"open flower"
37275220,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,155,0,50,NA,2024-06-03,2024,"open flower"
37383977,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,162,0,50,NA,2024-06-10,2024,"open flower"
37609872,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,169,0,50,NA,2024-06-17,2024,"open flower"
37610084,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,176,0,50,NA,2024-06-24,2024,"open flower"
37773665,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,183,0,50,NA,2024-07-01,2024,"open flower"
37555440,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,191,0,50,NA,2024-07-09,2024,"open flower"
37645189,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,197,0,50,NA,2024-07-15,2024,"open flower"
37783137,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,204,0,50,NA,2024-07-22,2024,"open flower"
37805394,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,211,0,50,NA,2024-07-29,2024,"open flower"
37847075,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,218,0,50,NA,2024-08-05,2024,"open flower"
44735911,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,224,0,50,NA,2024-08-11,2024,"open flower"
44736146,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,231,0,50,NA,2024-08-18,2024,"open flower"
38049003,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,239,0,50,NA,2024-08-26,2024,"open flower"
38221645,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,246,0,50,NA,2024-09-02,2024,"open flower"
44647097,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,253,0,50,NA,2024-09-09,2024,"open flower"
44647315,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,260,0,50,NA,2024-09-16,2024,"open flower"
38310197,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,267,0,50,NA,2024-09-23,2024,"open flower"
38494982,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,274,0,50,NA,2024-09-30,2024,"open flower"
44647497,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,280,0,50,NA,2024-10-06,2024,"open flower"
44647696,30171,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,287,0,50,NA,2024-10-13,2024,"open flower"
38499970,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,295,0,50,NA,2024-10-21,2024,"open flower"
44616406,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,301,0,50,NA,2024-10-27,2024,"open flower"
44736330,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,309,0,50,NA,2024-11-04,2024,"open flower"
44736530,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,316,0,50,NA,2024-11-11,2024,"open flower"
44833361,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,323,0,50,NA,2024-11-18,2024,"open flower"
44833674,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,330,0,50,NA,2024-11-25,2024,"open flower"
44831995,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,337,0,50,NA,2024-12-02,2024,"open flower"
44832195,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,344,0,50,NA,2024-12-09,2024,"open flower"
44838150,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,351,0,50,NA,2024-12-16,2024,"open flower"
44893675,75214,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,358,0,50,NA,2024-12-23,2024,"open flower"
44912300,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,501,365,0,50,NA,2024-12-30,2024,"open flower"
35696545,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,516,2,0,57,NA,2024-01-02,2024,"fruit"
35696774,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,516,8,0,57,NA,2024-01-08,2024,"fruit"
35745692,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,516,15,0,57,NA,2024-01-15,2024,"fruit"
35888691,72672,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,516,22,0,57,NA,2024-01-22,2024,"fruit"
35940295,23263,"ABQ BioPark Botanic Garden",16786,"Cottonwood Gallery 3",35.096119,-106.685783,"NM",1336,"horsetail milkweed","Forb",172935,516,29,0,57,NA,2024-01-29,2024,"fruit"
