"partner_group","site_id","site_name","lat","lon","species_id","common_name","func_type","individual_id","phenophase_id","first_yes_year","first_yes_doy","prior_no","last_yes_doy","php","state"
NA,57199,"Driveway Tree Circle",29.224323,-98.854866,2329,"mealycup sage","Forb",362497,500,2025,89,NA,140,"flower","TX"
NA,57199,"Driveway Tree Circle",29.224323,-98.854866,2329,"mealycup sage","Forb",362497,501,2025,89,NA,112,"open flower","TX"
NA,57199,"Driveway Tree Circle",29.224323,-98.854866,2329,"mealycup sage","Forb",362497,516,2025,112,7,112,"fruit","TX"
NA,57199,"Driveway Tree Circle",29.224323,-98.854866,2329,"mealycup sage","Forb",362498,500,2025,89,NA,140,"flower","TX"
NA,57199,"Driveway Tree Circle",29.224323,-98.854866,2329,"mealycup sage","Forb",362498,501,2025,105,9,105,"open flower","TX"
"Galveston Bay Area Chapter TMN",57269,"Challenger Memorial Park",29.513409,-95.139542,812,"American beautyberry","Deciduous broadleaf",362925,500,2025,130,NA,138,"flower","TX"
"Galveston Bay Area Chapter TMN",57269,"Challenger Memorial Park",29.513409,-95.139542,1637,"blackeyed Susan","Forb",362926,500,2025,138,NA,138,"flower","TX"
"Galveston Bay Area Chapter TMN",57269,"Challenger Memorial Park",29.513409,-95.139542,1637,"blackeyed Susan","Forb",362926,501,2025,138,NA,138,"open flower","TX"
"Galveston Bay Area Chapter TMN",57269,"Challenger Memorial Park",29.513409,-95.139542,200,"green antelopehorn","Forb",362930,500,2025,116,NA,130,"flower","TX"
"Galveston Bay Area Chapter TMN",57269,"Challenger Memorial Park",29.513409,-95.139542,200,"green antelopehorn","Forb",362930,501,2025,116,NA,130,"open flower","TX"
"Galveston Bay Area Chapter TMN",57269,"Challenger Memorial Park",29.513409,-95.139542,2306,"straggler daisy","Semi-evergreen forb",362931,500,2025,138,NA,138,"flower","TX"
"Galveston Bay Area Chapter TMN",57269,"Challenger Memorial Park",29.513409,-95.139542,2306,"straggler daisy","Semi-evergreen forb",362931,501,2025,138,NA,138,"open flower","TX"
"Galveston Bay Area Chapter TMN",57269,"Challenger Memorial Park",29.513409,-95.139542,991,"upright prairie coneflower","Forb",362932,500,2025,138,NA,138,"flower","TX"
"Galveston Bay Area Chapter TMN",57269,"Challenger Memorial Park",29.513409,-95.139542,991,"upright prairie coneflower","Forb",362932,501,2025,138,NA,138,"open flower","TX"
"Galveston Bay Area Chapter TMN",57269,"Challenger Memorial Park",29.513409,-95.139542,2326,"turkey tangle fogfruit","Semi-evergreen forb",362935,500,2025,116,NA,138,"flower","TX"
"Galveston Bay Area Chapter TMN",57269,"Challenger Memorial Park",29.513409,-95.139542,2326,"turkey tangle fogfruit","Semi-evergreen forb",362935,501,2025,116,NA,138,"open flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,2329,"mealycup sage","Forb",362972,390,2025,162,10,262,"ripe fruit","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,2329,"mealycup sage","Forb",362972,500,2025,133,31,262,"flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,2329,"mealycup sage","Forb",362972,501,2025,133,31,262,"open flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,2329,"mealycup sage","Forb",362972,516,2025,152,12,262,"fruit","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362973,390,2025,134,1,152,"ripe fruit","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362973,390,2025,182,20,250,"ripe fruit","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362973,500,2025,133,NA,194,"flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362973,500,2025,213,4,213,"flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362973,500,2025,233,12,233,"flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362973,501,2025,134,1,194,"open flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362973,501,2025,213,4,213,"open flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362973,501,2025,233,12,233,"open flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362973,516,2025,134,1,152,"fruit","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362973,516,2025,182,20,250,"fruit","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362974,390,2025,194,12,221,"ripe fruit","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362974,390,2025,250,17,250,"ripe fruit","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362974,500,2025,133,31,221,"flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362974,500,2025,250,17,250,"flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362974,501,2025,152,12,221,"open flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362974,501,2025,250,17,250,"open flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362974,516,2025,194,12,221,"fruit","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362974,516,2025,250,17,250,"fruit","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,202,"eastern purple coneflower","Forb",362975,500,2025,133,31,133,"flower","TX"
NA,57287,"pasture",29.370401,-95.199272,200,"green antelopehorn","Forb",363270,500,2025,100,NA,113,"flower","TX"
NA,57287,"pasture",29.370401,-95.199272,200,"green antelopehorn","Forb",363270,501,2025,100,NA,113,"open flower","TX"
NA,57287,"pasture",29.370401,-95.199272,201,"common buttonbush","Deciduous broadleaf",363271,390,2025,150,37,150,"ripe fruit","TX"
NA,57287,"pasture",29.370401,-95.199272,201,"common buttonbush","Deciduous broadleaf",363271,500,2025,150,37,150,"flower","TX"
NA,57287,"pasture",29.370401,-95.199272,201,"common buttonbush","Deciduous broadleaf",363271,501,2025,150,37,150,"open flower","TX"
NA,57287,"pasture",29.370401,-95.199272,201,"common buttonbush","Deciduous broadleaf",363271,516,2025,150,37,150,"fruit","TX"
"CTMN Time to Restore",56255,"FWNCR",32.847366,-97.475853,1621,"Texas lupine","Forb",363515,390,2025,143,7,143,"ripe fruit","TX"
"CTMN Time to Restore",56255,"FWNCR",32.847366,-97.475853,1621,"Texas lupine","Forb",363515,500,2025,86,8,136,"flower","TX"
"CTMN Time to Restore",56255,"FWNCR",32.847366,-97.475853,1621,"Texas lupine","Forb",363515,501,2025,91,5,143,"open flower","TX"
"CTMN Time to Restore",56255,"FWNCR",32.847366,-97.475853,1621,"Texas lupine","Forb",363515,516,2025,109,7,112,"fruit","TX"
"CTMN Time to Restore",56255,"FWNCR",32.847366,-97.475853,1621,"Texas lupine","Forb",363515,516,2025,118,2,143,"fruit","TX"
NA,56759,"Madra Rua Farm",30.008387,-96.288422,876,"firewheel","Forb",364155,500,2025,108,NA,121,"flower","TX"
NA,56759,"Madra Rua Farm",30.008387,-96.288422,876,"firewheel","Forb",364155,501,2025,108,NA,121,"open flower","TX"
NA,56597,"Backyard ",33.246078,-97.171295,2310,"blue mistflower","Forb",364339,500,2025,112,NA,112,"flower","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",364687,390,2025,236,7,236,"ripe fruit","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",364687,500,2025,117,NA,158,"flower","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",364687,500,2025,183,10,209,"flower","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",364687,500,2025,222,6,267,"flower","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",364687,501,2025,146,7,158,"open flower","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",364687,501,2025,194,7,209,"open flower","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",364687,501,2025,229,7,267,"open flower","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",364687,516,2025,209,8,236,"fruit","TX"
NA,56770,"my front yard",33.110123,-97.108727,2320,"West Indian shrubverbena","Deciduous broadleaf",364687,516,2025,259,9,267,"fruit","TX"
NA,57518,"Sanger",33.3008,-97.167305,202,"eastern purple coneflower","Forb",364798,390,2025,216,7,227,"ripe fruit","TX"
NA,57518,"Sanger",33.3008,-97.167305,202,"eastern purple coneflower","Forb",364798,500,2025,132,4,227,"flower","TX"
NA,57518,"Sanger",33.3008,-97.167305,202,"eastern purple coneflower","Forb",364798,501,2025,143,3,227,"open flower","TX"
NA,57518,"Sanger",33.3008,-97.167305,202,"eastern purple coneflower","Forb",364798,516,2025,216,7,227,"fruit","TX"
NA,57526,"Dogwood Canyon",32.613495,-96.970985,812,"American beautyberry","Deciduous broadleaf",364815,390,2025,232,5,253,"ripe fruit","TX"
NA,57526,"Dogwood Canyon",32.613495,-96.970985,812,"American beautyberry","Deciduous broadleaf",364815,500,2025,164,5,164,"flower","TX"
NA,57526,"Dogwood Canyon",32.613495,-96.970985,812,"American beautyberry","Deciduous broadleaf",364815,501,2025,164,5,164,"open flower","TX"
NA,57526,"Dogwood Canyon",32.613495,-96.970985,812,"American beautyberry","Deciduous broadleaf",364815,516,2025,177,13,253,"fruit","TX"
NA,57526,"Dogwood Canyon",32.613495,-96.970985,2322,"wax mallow","Deciduous broadleaf",364816,500,2025,177,13,177,"flower","TX"
NA,57526,"Dogwood Canyon",32.613495,-96.970985,2322,"wax mallow","Deciduous broadleaf",364816,501,2025,177,13,177,"open flower","TX"
NA,57576,"back yard",33.376877,-96.724632,223,"spider milkweed","Forb",364981,500,2025,122,NA,122,"flower","TX"
NA,57576,"back yard",33.376877,-96.724632,223,"spider milkweed","Forb",364981,501,2025,122,NA,122,"open flower","TX"
NA,57578,"front yard",33.376793,-96.725365,200,"green antelopehorn","Forb",364982,500,2025,122,NA,122,"flower","TX"
NA,57577,"side yard",33.376492,-96.725136,876,"firewheel","Forb",364983,500,2025,122,NA,122,"flower","TX"
NA,57577,"side yard",33.376492,-96.725136,876,"firewheel","Forb",364983,501,2025,122,NA,122,"open flower","TX"
NA,57577,"side yard",33.376492,-96.725136,876,"firewheel","Forb",364983,516,2025,122,NA,122,"fruit","TX"
NA,56822,"Jen's Buckskin Garden",31.060907,-97.380325,195,"butterfly milkweed","Forb",365028,500,2025,124,NA,143,"flower","TX"
NA,56822,"Jen's Buckskin Garden",31.060907,-97.380325,2326,"turkey tangle fogfruit","Semi-evergreen forb",365029,500,2025,143,NA,143,"flower","TX"
NA,56822,"Jen's Buckskin Garden",31.060907,-97.380325,2326,"turkey tangle fogfruit","Semi-evergreen forb",365029,501,2025,143,NA,143,"open flower","TX"
NA,57587,"front yard",29.680826,-98.120537,812,"American beautyberry","Deciduous broadleaf",365033,390,2025,219,NA,219,"ripe fruit","TX"
NA,57587,"front yard",29.680826,-98.120537,812,"American beautyberry","Deciduous broadleaf",365033,516,2025,219,NA,219,"fruit","TX"
NA,57587,"front yard",29.680826,-98.120537,1637,"blackeyed Susan","Forb",365034,500,2025,219,NA,219,"flower","TX"
NA,57587,"front yard",29.680826,-98.120537,1637,"blackeyed Susan","Forb",365034,501,2025,219,NA,219,"open flower","TX"
NA,56822,"Jen's Buckskin Garden",31.060907,-97.380325,2306,"straggler daisy","Semi-evergreen forb",365051,500,2025,143,NA,143,"flower","TX"
NA,56822,"Jen's Buckskin Garden",31.060907,-97.380325,2306,"straggler daisy","Semi-evergreen forb",365051,501,2025,143,NA,143,"open flower","TX"
NA,56822,"Jen's Buckskin Garden",31.060907,-97.380325,2311,"palmleaf thoroughwort","Forb",365052,500,2025,143,NA,143,"flower","TX"
NA,56822,"Jen's Buckskin Garden",31.060907,-97.380325,2311,"palmleaf thoroughwort","Forb",365052,501,2025,143,NA,143,"open flower","TX"
NA,56822,"Jen's Buckskin Garden",31.060907,-97.380325,1167,"golden crownbeard","Forb",365053,500,2025,143,NA,143,"flower","TX"
NA,56822,"Jen's Buckskin Garden",31.060907,-97.380325,1167,"golden crownbeard","Forb",365053,501,2025,143,NA,143,"open flower","TX"
NA,56822,"Jen's Buckskin Garden",31.060907,-97.380325,812,"American beautyberry","Deciduous broadleaf",365054,500,2025,143,NA,143,"flower","TX"
NA,56822,"Jen's Buckskin Garden",31.060907,-97.380325,812,"American beautyberry","Deciduous broadleaf",365054,501,2025,143,NA,143,"open flower","TX"
NA,56687,"Barrel 2",30.180059,-97.184319,2323,"lemon beebalm","Forb",365211,390,2025,162,10,162,"ripe fruit","TX"
NA,56687,"Barrel 2",30.180059,-97.184319,2323,"lemon beebalm","Forb",365211,500,2025,162,10,162,"flower","TX"
NA,56687,"Barrel 2",30.180059,-97.184319,2323,"lemon beebalm","Forb",365211,501,2025,162,10,162,"open flower","TX"
NA,56687,"Barrel 2",30.180059,-97.184319,2323,"lemon beebalm","Forb",365211,516,2025,162,10,162,"fruit","TX"
NA,57624,"My homestead ",30.219358,-98.008789,2322,"wax mallow","Deciduous broadleaf",365298,500,2025,128,NA,128,"flower","TX"
NA,57624,"My homestead ",30.219358,-98.008789,812,"American beautyberry","Deciduous broadleaf",365299,500,2025,128,NA,128,"flower","TX"
NA,56285,"Home",32.735809,-97.211571,931,"wild bergamot","Forb",365786,390,2025,202,29,229,"ripe fruit","TX"
NA,56285,"Home",32.735809,-97.211571,931,"wild bergamot","Forb",365786,500,2025,173,12,173,"flower","TX"
NA,56285,"Home",32.735809,-97.211571,931,"wild bergamot","Forb",365786,500,2025,220,4,220,"flower","TX"
NA,56285,"Home",32.735809,-97.211571,931,"wild bergamot","Forb",365786,516,2025,202,29,229,"fruit","TX"
NA,57770,"home north side ",33.136723,-97.151688,2322,"wax mallow","Deciduous broadleaf",366031,390,2025,209,14,258,"ripe fruit","TX"
NA,57770,"home north side ",33.136723,-97.151688,2322,"wax mallow","Deciduous broadleaf",366031,500,2025,147,NA,258,"flower","TX"
NA,57770,"home north side ",33.136723,-97.151688,2322,"wax mallow","Deciduous broadleaf",366031,501,2025,153,NA,258,"open flower","TX"
NA,57770,"home north side ",33.136723,-97.151688,2322,"wax mallow","Deciduous broadleaf",366031,516,2025,188,7,258,"fruit","TX"
NA,57770,"home north side ",33.136723,-97.151688,7,"eastern redbud","Deciduous broadleaf",366032,390,2025,223,7,258,"ripe fruit","TX"
NA,57770,"home north side ",33.136723,-97.151688,7,"eastern redbud","Deciduous broadleaf",366032,516,2025,147,NA,258,"fruit","TX"
NA,57770,"home north side ",33.136723,-97.151688,812,"American beautyberry","Deciduous broadleaf",366033,390,2025,244,13,244,"ripe fruit","TX"
NA,57770,"home north side ",33.136723,-97.151688,812,"American beautyberry","Deciduous broadleaf",366033,390,2025,258,7,258,"ripe fruit","TX"
NA,57770,"home north side ",33.136723,-97.151688,812,"American beautyberry","Deciduous broadleaf",366033,500,2025,147,NA,195,"flower","TX"
NA,57770,"home north side ",33.136723,-97.151688,812,"American beautyberry","Deciduous broadleaf",366033,501,2025,147,NA,195,"open flower","TX"
NA,57770,"home north side ",33.136723,-97.151688,812,"American beautyberry","Deciduous broadleaf",366033,516,2025,175,8,258,"fruit","TX"
NA,56284,"Valley View office - Back Courtyard",32.818367,-97.031776,2322,"wax mallow","Deciduous broadleaf",366040,500,2025,148,NA,262,"flower","TX"
NA,56284,"Valley View office - Back Courtyard",32.818367,-97.031776,2322,"wax mallow","Deciduous broadleaf",366040,501,2025,148,NA,262,"open flower","TX"
NA,56284,"Valley View office - Back Courtyard",32.818367,-97.031776,2329,"mealycup sage","Forb",366042,390,2025,191,27,211,"ripe fruit","TX"
NA,56284,"Valley View office - Back Courtyard",32.818367,-97.031776,2329,"mealycup sage","Forb",366042,390,2025,220,3,262,"ripe fruit","TX"
NA,56284,"Valley View office - Back Courtyard",32.818367,-97.031776,2329,"mealycup sage","Forb",366042,500,2025,148,NA,262,"flower","TX"
NA,56284,"Valley View office - Back Courtyard",32.818367,-97.031776,2329,"mealycup sage","Forb",366042,501,2025,148,NA,262,"open flower","TX"
NA,56284,"Valley View office - Back Courtyard",32.818367,-97.031776,2329,"mealycup sage","Forb",366042,516,2025,191,27,211,"fruit","TX"
NA,56284,"Valley View office - Back Courtyard",32.818367,-97.031776,2329,"mealycup sage","Forb",366042,516,2025,220,3,262,"fruit","TX"
NA,57815,"home",29.549173,-98.497505,208,"white crownbeard","Forb",366170,500,2025,155,40,162,"flower","TX"
NA,57815,"home",29.549173,-98.497505,208,"white crownbeard","Forb",366170,501,2025,155,40,162,"open flower","TX"
NA,57815,"home",29.549173,-98.497505,2329,"mealycup sage","Forb",366171,500,2025,155,NA,162,"flower","TX"
NA,57815,"home",29.549173,-98.497505,2329,"mealycup sage","Forb",366171,501,2025,155,NA,162,"open flower","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,812,"American beautyberry","Deciduous broadleaf",366945,390,2025,247,9,256,"ripe fruit","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,812,"American beautyberry","Deciduous broadleaf",366945,500,2025,176,NA,225,"flower","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,812,"American beautyberry","Deciduous broadleaf",366945,516,2025,238,13,256,"fruit","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,203,"common sunflower","Forb",366946,390,2025,198,5,256,"ripe fruit","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,203,"common sunflower","Forb",366946,500,2025,176,NA,256,"flower","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,203,"common sunflower","Forb",366946,501,2025,176,NA,247,"open flower","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,203,"common sunflower","Forb",366946,516,2025,176,NA,256,"fruit","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,202,"eastern purple coneflower","Forb",366947,390,2025,185,5,256,"ripe fruit","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,202,"eastern purple coneflower","Forb",366947,500,2025,176,NA,225,"flower","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,202,"eastern purple coneflower","Forb",366947,500,2025,256,9,256,"flower","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,202,"eastern purple coneflower","Forb",366947,501,2025,176,NA,225,"open flower","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,202,"eastern purple coneflower","Forb",366947,516,2025,180,4,256,"fruit","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,2311,"palmleaf thoroughwort","Forb",366948,390,2025,176,NA,256,"ripe fruit","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,2311,"palmleaf thoroughwort","Forb",366948,500,2025,176,NA,256,"flower","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,2311,"palmleaf thoroughwort","Forb",366948,501,2025,176,NA,256,"open flower","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,2311,"palmleaf thoroughwort","Forb",366948,516,2025,176,NA,256,"fruit","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,2322,"wax mallow","Deciduous broadleaf",366951,390,2025,219,5,238,"ripe fruit","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,2322,"wax mallow","Deciduous broadleaf",366951,500,2025,176,NA,256,"flower","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,2322,"wax mallow","Deciduous broadleaf",366951,501,2025,176,NA,256,"open flower","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,2322,"wax mallow","Deciduous broadleaf",366951,516,2025,219,5,238,"fruit","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,931,"wild bergamot","Forb",366954,390,2025,198,5,203,"ripe fruit","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,931,"wild bergamot","Forb",366954,390,2025,219,5,256,"ripe fruit","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,931,"wild bergamot","Forb",366954,500,2025,176,NA,176,"flower","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,931,"wild bergamot","Forb",366954,501,2025,176,NA,176,"open flower","TX"
NA,56475,"J-Yard-PlanoTX",33.064575,-96.764801,931,"wild bergamot","Forb",366954,516,2025,176,NA,256,"fruit","TX"
NA,57932,"Front garden",33.064781,-97.060112,2322,"wax mallow","Deciduous broadleaf",366969,500,2025,179,2,209,"flower","TX"
NA,57932,"Front garden",33.064781,-97.060112,2322,"wax mallow","Deciduous broadleaf",366969,501,2025,179,2,209,"open flower","TX"
"National Ecological Observatory Network (NEON)",57093,"OAES_074.phenology.phe - primary",35.408886,-99.056625,845,"purple prairie clover","Forb",367257,501,2025,161,NA,161,"open flower","OK"
NA,56527,"Pollinator Garden",30.179401,-97.184921,195,"butterfly milkweed","Forb",367356,390,2025,190,24,190,"ripe fruit","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,195,"butterfly milkweed","Forb",367356,390,2025,233,12,262,"ripe fruit","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,195,"butterfly milkweed","Forb",367356,500,2025,143,16,143,"flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,195,"butterfly milkweed","Forb",367356,500,2025,166,14,204,"flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,195,"butterfly milkweed","Forb",367356,501,2025,166,14,193,"open flower","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,195,"butterfly milkweed","Forb",367356,516,2025,190,24,190,"fruit","TX"
NA,56527,"Pollinator Garden",30.179401,-97.184921,195,"butterfly milkweed","Forb",367356,516,2025,221,8,262,"fruit","TX"
NA,57959,"Restored central prairie",35.9156,-95.818954,1637,"blackeyed Susan","Forb",367372,390,2025,204,14,216,"ripe fruit","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,1637,"blackeyed Susan","Forb",367372,500,2025,188,NA,216,"flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,1637,"blackeyed Susan","Forb",367372,501,2025,188,NA,216,"open flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,1637,"blackeyed Susan","Forb",367372,516,2025,204,14,216,"fruit","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,1637,"blackeyed Susan","Forb",367373,390,2025,204,9,216,"ripe fruit","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,1637,"blackeyed Susan","Forb",367373,500,2025,188,NA,209,"flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,1637,"blackeyed Susan","Forb",367373,501,2025,188,NA,209,"open flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,1637,"blackeyed Susan","Forb",367373,516,2025,204,9,216,"fruit","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,1637,"blackeyed Susan","Forb",367374,390,2025,197,7,216,"ripe fruit","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,1637,"blackeyed Susan","Forb",367374,500,2025,188,NA,195,"flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,1637,"blackeyed Susan","Forb",367374,501,2025,188,NA,195,"open flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,1637,"blackeyed Susan","Forb",367374,516,2025,197,7,216,"fruit","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,200,"green antelopehorn","Forb",367381,390,2025,188,NA,188,"ripe fruit","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,200,"green antelopehorn","Forb",367381,390,2025,195,5,197,"ripe fruit","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,200,"green antelopehorn","Forb",367381,516,2025,188,NA,197,"fruit","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,1814,"button eryngo","Forb",367388,500,2025,188,NA,216,"flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,1814,"button eryngo","Forb",367388,501,2025,188,NA,216,"open flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,1814,"button eryngo","Forb",367389,500,2025,188,NA,216,"flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,1814,"button eryngo","Forb",367389,501,2025,188,NA,216,"open flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,1814,"button eryngo","Forb",367390,500,2025,188,NA,216,"flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,1814,"button eryngo","Forb",367390,501,2025,188,NA,216,"open flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,203,"common sunflower","Forb",367391,390,2025,211,2,211,"ripe fruit","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,203,"common sunflower","Forb",367391,500,2025,188,NA,209,"flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,203,"common sunflower","Forb",367391,500,2025,216,5,216,"flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,203,"common sunflower","Forb",367391,501,2025,204,2,209,"open flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,203,"common sunflower","Forb",367391,501,2025,216,5,216,"open flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,203,"common sunflower","Forb",367391,516,2025,211,2,211,"fruit","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,203,"common sunflower","Forb",367393,500,2025,188,NA,188,"flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,203,"common sunflower","Forb",367393,500,2025,195,5,216,"flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,203,"common sunflower","Forb",367393,501,2025,204,2,216,"open flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,991,"upright prairie coneflower","Forb",367394,390,2025,204,14,216,"ripe fruit","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,991,"upright prairie coneflower","Forb",367394,500,2025,188,NA,216,"flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,991,"upright prairie coneflower","Forb",367394,501,2025,188,NA,216,"open flower","OK"
NA,57959,"Restored central prairie",35.9156,-95.818954,991,"upright prairie coneflower","Forb",367394,516,2025,195,5,216,"fruit","OK"
NA,57967,"Firenze Preserve",29.798307,-98.267357,812,"American beautyberry","Deciduous broadleaf",367425,500,2025,191,NA,272,"flower","TX"
NA,57967,"Firenze Preserve",29.798307,-98.267357,812,"American beautyberry","Deciduous broadleaf",367425,501,2025,191,NA,193,"open flower","TX"
NA,57967,"Firenze Preserve",29.798307,-98.267357,812,"American beautyberry","Deciduous broadleaf",367425,501,2025,199,3,272,"open flower","TX"
NA,57967,"Firenze Preserve",29.798307,-98.267357,2322,"wax mallow","Deciduous broadleaf",367431,500,2025,191,NA,272,"flower","TX"
NA,57967,"Firenze Preserve",29.798307,-98.267357,2322,"wax mallow","Deciduous broadleaf",367431,501,2025,191,NA,272,"open flower","TX"
NA,57967,"Firenze Preserve",29.798307,-98.267357,2322,"wax mallow","Deciduous broadleaf",367433,500,2025,191,NA,243,"flower","TX"
